"protein_group","number_of_peptides_CT=mixture;QY=12500 amol;CN=UPS1;CV=Standards Research Group_1","number_of_peptides_CT=mixture;QY=12500 amol;CN=UPS1;CV=Standards Research Group_1","number_of_peptides_CT=mixture;QY=12500 amol;CN=UPS1;CV=Standards Research Group_1","number_of_peptides_CT=mixture;QY=125 amol;CN=UPS1;CV=Standards Research Group_1","number_of_peptides_CT=mixture;QY=125 amol;CN=UPS1;CV=Standards Research Group_1","number_of_peptides_CT=mixture;QY=125 amol;CN=UPS1;CV=Standards Research Group_1","number_of_peptides_CT=mixture;QY=25000 amol;CN=UPS1;CV=Standards Research Group_1","number_of_peptides_CT=mixture;QY=25000 amol;CN=UPS1;CV=Standards Research Group_1","number_of_peptides_CT=mixture;QY=25000 amol;CN=UPS1;CV=Standards Research Group_1","number_of_peptides_CT=mixture;QY=2500 amol;CN=UPS1;CV=Standards Research Group_1","number_of_peptides_CT=mixture;QY=2500 amol;CN=UPS1;CV=Standards Research Group_1","number_of_peptides_CT=mixture;QY=2500 amol;CN=UPS1;CV=Standards Research Group_1","number_of_peptides_CT=mixture;QY=250 amol;CN=UPS1;CV=Standards Research Group_1","number_of_peptides_CT=mixture;QY=250 amol;CN=UPS1;CV=Standards Research Group_1","number_of_peptides_CT=mixture;QY=250 amol;CN=UPS1;CV=Standards Research Group_1","number_of_peptides_CT=mixture;QY=50000 amol;CN=UPS1;CV=Standards Research Group_1","number_of_peptides_CT=mixture;QY=50000 amol;CN=UPS1;CV=Standards Research Group_1","number_of_peptides_CT=mixture;QY=50000 amol;CN=UPS1;CV=Standards Research Group_1","number_of_peptides_CT=mixture;QY=5000 amol;CN=UPS1;CV=Standards Research Group_1","number_of_peptides_CT=mixture;QY=5000 amol;CN=UPS1;CV=Standards Research Group_1","number_of_peptides_CT=mixture;QY=5000 amol;CN=UPS1;CV=Standards Research Group_1","number_of_peptides_CT=mixture;QY=500 amol;CN=UPS1;CV=Standards Research Group_1","number_of_peptides_CT=mixture;QY=500 amol;CN=UPS1;CV=Standards Research Group_1","number_of_peptides_CT=mixture;QY=500 amol;CN=UPS1;CV=Standards Research Group_1","number_of_peptides_CT=mixture;QY=50 amol;CN=UPS1;CV=Standards Research Group_1","number_of_peptides_CT=mixture;QY=50 amol;CN=UPS1;CV=Standards Research Group_1","number_of_peptides_CT=mixture;QY=50 amol;CN=UPS1;CV=Standards Research Group_1","abundance_CT=mixture;QY=125 amol;CN=UPS1;CV=Standards Research Group_1","abundance_CT=mixture;QY=12500 amol;CN=UPS1;CV=Standards Research Group_1","abundance_CT=mixture;QY=250 amol;CN=UPS1;CV=Standards Research Group_1","abundance_CT=mixture;QY=2500 amol;CN=UPS1;CV=Standards Research Group_1","abundance_CT=mixture;QY=25000 amol;CN=UPS1;CV=Standards Research Group_1","abundance_CT=mixture;QY=50 amol;CN=UPS1;CV=Standards Research Group_1","abundance_CT=mixture;QY=500 amol;CN=UPS1;CV=Standards Research Group_1","abundance_CT=mixture;QY=5000 amol;CN=UPS1;CV=Standards Research Group_1","abundance_CT=mixture;QY=50000 amol;CN=UPS1;CV=Standards Research Group_1","log_fold_change_genotypeCT.mixture.QY.125.amol.CN.UPS1.CV.Standards.Research.Group.genotypeCT.mixture.QY.12500.amol.CN.UPS1.CV.Standards.Research.Group.","differential_abundance_pvalue_genotypeCT.mixture.QY.125.amol.CN.UPS1.CV.Standards.Research.Group.genotypeCT.mixture.QY.12500.amol.CN.UPS1.CV.Standards.Research.Group.","differential_abundance_qvalue_genotypeCT.mixture.QY.125.amol.CN.UPS1.CV.Standards.Research.Group.genotypeCT.mixture.QY.12500.amol.CN.UPS1.CV.Standards.Research.Group.","log_fold_change_genotypeCT.mixture.QY.25000.amol.CN.UPS1.CV.Standards.Research.Group.genotypeCT.mixture.QY.12500.amol.CN.UPS1.CV.Standards.Research.Group.","differential_abundance_pvalue_genotypeCT.mixture.QY.25000.amol.CN.UPS1.CV.Standards.Research.Group.genotypeCT.mixture.QY.12500.amol.CN.UPS1.CV.Standards.Research.Group.","differential_abundance_qvalue_genotypeCT.mixture.QY.25000.amol.CN.UPS1.CV.Standards.Research.Group.genotypeCT.mixture.QY.12500.amol.CN.UPS1.CV.Standards.Research.Group.","log_fold_change_genotypeCT.mixture.QY.2500.amol.CN.UPS1.CV.Standards.Research.Group.genotypeCT.mixture.QY.12500.amol.CN.UPS1.CV.Standards.Research.Group.","differential_abundance_pvalue_genotypeCT.mixture.QY.2500.amol.CN.UPS1.CV.Standards.Research.Group.genotypeCT.mixture.QY.12500.amol.CN.UPS1.CV.Standards.Research.Group.","differential_abundance_qvalue_genotypeCT.mixture.QY.2500.amol.CN.UPS1.CV.Standards.Research.Group.genotypeCT.mixture.QY.12500.amol.CN.UPS1.CV.Standards.Research.Group.","log_fold_change_genotypeCT.mixture.QY.250.amol.CN.UPS1.CV.Standards.Research.Group.genotypeCT.mixture.QY.12500.amol.CN.UPS1.CV.Standards.Research.Group.","differential_abundance_pvalue_genotypeCT.mixture.QY.250.amol.CN.UPS1.CV.Standards.Research.Group.genotypeCT.mixture.QY.12500.amol.CN.UPS1.CV.Standards.Research.Group.","differential_abundance_qvalue_genotypeCT.mixture.QY.250.amol.CN.UPS1.CV.Standards.Research.Group.genotypeCT.mixture.QY.12500.amol.CN.UPS1.CV.Standards.Research.Group.","log_fold_change_genotypeCT.mixture.QY.50000.amol.CN.UPS1.CV.Standards.Research.Group.genotypeCT.mixture.QY.12500.amol.CN.UPS1.CV.Standards.Research.Group.","differential_abundance_pvalue_genotypeCT.mixture.QY.50000.amol.CN.UPS1.CV.Standards.Research.Group.genotypeCT.mixture.QY.12500.amol.CN.UPS1.CV.Standards.Research.Group.","differential_abundance_qvalue_genotypeCT.mixture.QY.50000.amol.CN.UPS1.CV.Standards.Research.Group.genotypeCT.mixture.QY.12500.amol.CN.UPS1.CV.Standards.Research.Group.","log_fold_change_genotypeCT.mixture.QY.5000.amol.CN.UPS1.CV.Standards.Research.Group.genotypeCT.mixture.QY.12500.amol.CN.UPS1.CV.Standards.Research.Group.","differential_abundance_pvalue_genotypeCT.mixture.QY.5000.amol.CN.UPS1.CV.Standards.Research.Group.genotypeCT.mixture.QY.12500.amol.CN.UPS1.CV.Standards.Research.Group.","differential_abundance_qvalue_genotypeCT.mixture.QY.5000.amol.CN.UPS1.CV.Standards.Research.Group.genotypeCT.mixture.QY.12500.amol.CN.UPS1.CV.Standards.Research.Group.","log_fold_change_genotypeCT.mixture.QY.500.amol.CN.UPS1.CV.Standards.Research.Group.genotypeCT.mixture.QY.12500.amol.CN.UPS1.CV.Standards.Research.Group.","differential_abundance_pvalue_genotypeCT.mixture.QY.500.amol.CN.UPS1.CV.Standards.Research.Group.genotypeCT.mixture.QY.12500.amol.CN.UPS1.CV.Standards.Research.Group.","differential_abundance_qvalue_genotypeCT.mixture.QY.500.amol.CN.UPS1.CV.Standards.Research.Group.genotypeCT.mixture.QY.12500.amol.CN.UPS1.CV.Standards.Research.Group.","log_fold_change_genotypeCT.mixture.QY.50.amol.CN.UPS1.CV.Standards.Research.Group.genotypeCT.mixture.QY.12500.amol.CN.UPS1.CV.Standards.Research.Group.","differential_abundance_pvalue_genotypeCT.mixture.QY.50.amol.CN.UPS1.CV.Standards.Research.Group.genotypeCT.mixture.QY.12500.amol.CN.UPS1.CV.Standards.Research.Group.","differential_abundance_qvalue_genotypeCT.mixture.QY.50.amol.CN.UPS1.CV.Standards.Research.Group.genotypeCT.mixture.QY.12500.amol.CN.UPS1.CV.Standards.Research.Group."
"P11484",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,20.7723054008018,20.6206695206113,20.6560155999008,NA,NA,20.721589020122,20.7112215649166,20.6522107648846,20.8372916064679,0.0183448705767121,0.676797267206396,1,-0.0709620613002302,0.109041437055563,0.582724072378362,0.111550953317583,0.0139929828987513,0.153248451264638,-0.0329874428841553,0.451493591758363,0.981697930748208,-0.100631473539169,0.026219184543035,0.0873200678846436,0.107998712896186,0.0186140912380043,0.165519419145784,0.0133380427063498,0.763404281221726,1,-0.0783750386997374,0.0971061151215967,0.225910081293248
"P26321",9,6,7,5,6,4,7,6,7,6,8,7,5,5,6,7,7,6,6,7,7,7,6,8,7,7,7,21.9630652154548,21.7912910700639,21.8559917176581,21.7595950849461,21.8294497121716,22.1711792480152,21.9693771260974,21.804923903189,21.9440858121883,0.00472340792730536,0.93098321417611,1,-0.0296567655172726,0.574988923280135,1,0.0168723806212679,0.746985355021755,1,-0.00475040839483498,0.928995917921171,1,-0.122618245913445,0.021752639796937,0.0748982938462716,0.0456486229779658,0.384012368261205,0.809998181425379,0.0275558836661882,0.607136735404288,1,0.0416940540678069,0.448276502685222,0.719981889964865
"P30822",3,NA,NA,2,NA,4,NA,NA,NA,4,NA,NA,2,2,3,3,NA,NA,NA,NA,NA,NA,NA,2,1,6,4,19.0234029177696,18.9183084927724,19.0124328659715,18.7623257855149,18.9757158685318,19.0681326793152,NA,18.790497665748,19.0173174364741,-0.00233014442107052,0.917415095131593,1,-0.00612880710253749,0.785123365297931,1,-0.00765328952385096,0.733819537683391,1,0.00162202318241251,0.942516580588228,1,-0.0123508562560121,0.584216508091647,0.851046163229658,-0.00649638558603163,0.772724615491247,1,-0.00332696063331921,0.88233965283828,1,-0.00803519585739198,0.720816026751951,0.997369479234595
"P06367,P39516",5,5,7,7,6,6,6,7,6,6,NA,NA,6,4,7,4,7,9,7,7,8,7,5,8,NA,8,8,21.3383000707028,NA,21.278929084927,21.4033314166586,21.6218607510111,21.435369622599,21.4130584799016,21.3789449053272,21.6221485706206,-9.72320516897541e-20,0.999999999125478,1,2.11266080327877e-20,0.999999999809984,1,-5.17005990573231e-21,0.9999999999535,1,-1.1168648759815e-19,0.999999998995472,1,5.51082144357773e-21,0.999999999950435,1,2.1412178424222e-20,0.999999999807415,1,-9.68209715346081e-20,0.999999999129175,1,-3.86891496040877e-20,0.999999999652023,1
"P02787ups",9,9,11,NA,NA,NA,17,13,15,NA,NA,NA,NA,NA,NA,28,25,26,NA,2,NA,NA,NA,NA,NA,NA,NA,15.0478274110902,18.8452266864116,15.3243048662182,16.9248682401308,19.8386553135147,16.0595309391499,15.6551127668435,17.6461080848363,20.9603558260063,-3.8986875115829,1.66016620849091e-24,9.92779392677566e-23,0.82369431810924,2.35103008410118e-37,1.06971868826604e-34,-1.98790763045646,1.83782329317629e-95,5.56860457832417e-93,-3.64276991752045,9.64535817287157e-79,2.88717721307956e-76,1.7655946015422,2.23788189190573e-92,6.78078213247437e-90,-1.0954828965468,3.80733817114735e-52,1.15108524041022e-49,-3.55605929151116,4.5907317194545e-105,1.37721951583635e-102,-2.79473258796317,1.8311801841073e-75,5.48133268442787e-73
"Q00955",13,13,15,16,19,17,12,15,13,15,17,16,20,21,23,19,15,16,14,18,14,20,18,22,21,17,18,19.5133435776387,19.4201913712454,19.4439066292587,19.4075411620321,19.5585548622946,19.6020777893654,NA,19.4536012040906,19.6244505483236,-0.0231569709282904,0.425709905912118,0.863940691409887,0.00720325164800097,0.807333542235261,1,0.0260914501059267,0.369635180595562,0.888319951028364,-0.0114950657784448,0.691929661359035,1,-0.058127801408405,0.0482757426023439,0.142516566688619,0.0446045370234342,0.124544143600148,0.503832461240622,-0.020615890671697,0.477640219521135,0.960633773070972,-0.0328459072340491,0.273772716903729,0.51005788336006
"P00942",11,15,13,13,13,15,14,14,14,14,14,14,15,15,16,13,12,12,16,16,13,15,12,16,15,15,16,22.4626095437786,22.6587854780775,22.4679939571661,22.6232524635039,22.7320697205417,22.902025467206,22.5149061991758,NA,22.8647791575899,-0.25142417317293,0.000131112373436623,0.00180935075342539,-0.0731298415137901,0.258187998546917,0.834563001354975,0.00934593362887918,0.884564833527814,1,-0.216350078827984,0.000906118856786085,0.0133392579244902,-0.0986532331513189,0.127568930125491,0.29135717960822,0.0465654178712155,0.46770005145253,0.891184761906396,-0.245178504270198,0.000201009004508165,0.00323050185816693,-0.0931639236650158,0.186353112096685,0.37860881145435
"P08524",8,8,9,12,9,10,9,8,8,8,8,8,8,10,8,9,8,8,8,10,8,9,8,8,8,9,9,21.9282871316563,21.8480073004904,21.7848799731927,21.8372017741176,21.8834834373522,NA,21.9080315091305,21.7993576889615,21.9606762245774,-0.0114259806862353,0.765499500529675,1,-0.0625797366080081,0.106298788536439,0.579546607116692,0.0164686073239913,0.665964340192884,1,-0.0379130491051691,0.321458960406492,0.839157402456481,-0.100950787820289,0.0101743732051717,0.0410304813268523,0.00608854647363835,0.873168190842888,1,-0.0512547075031114,0.18251766487441,0.584576150843307,-0.0480669627736695,0.233479214677347,0.453818906450775
"P04040ups",11,11,11,NA,NA,NA,16,16,15,NA,NA,NA,NA,NA,NA,27,24,25,4,NA,NA,NA,NA,NA,NA,NA,NA,16.6204869091496,19.4948888860793,16.2554211055298,NA,20.4631945297966,16.9147187458685,16.6840824197081,18.2877914741617,21.5963778896383,-2.98425889278841,2.8930565300594e-97,1.29753585373164e-94,0.83203613843085,4.51133949885902e-37,1.36843964798724e-34,-2.02869584981022,4.92681743719853e-103,2.23923852520673e-100,-3.25262048409458,3.35262847263682e-86,1.88242272592296e-83,1.78657849416063,5.79280956237249e-98,2.6328319460983e-95,-1.17525684578276,4.48514949631517e-58,2.03401529657893e-55,-3.2321512517542,2.11339189554223e-118,9.51026352994004e-116,-2.95975628590961,4.95864232722445e-92,2.22643040492378e-89
"Q04371",NA,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,2,1,NA,4,1,2,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,18.7879000368236,18.6459266974434,18.8317386631304,19.0290749402833,18.7515803719811,18.9710970727475,18.8748047765153,19.0514464031867,-0.017102505009564,0.818811405644453,1,0.0864285696633017,0.254715056142799,0.834563001354975,0.0775123765849221,0.296516573957457,0.827364358610716,-0.167894905220323,0.0262083117306189,0.179541534839312,-0.0731500887317935,0.32641746185288,0.582934131285398,0.127495330093486,0.0854740238164889,0.423633549735276,0.0487374219191236,0.505332419488819,0.975963900300295,-0.3347559166324,7.30645286260579e-05,0.000537802841854098
"P49090",5,4,4,4,5,4,7,7,7,7,3,4,5,5,4,6,5,4,6,4,7,5,5,5,6,5,3,20.5790890964987,20.4590423895156,20.4820218641294,20.5048009497597,20.5040934443544,20.7845817630661,20.504085769924,20.4803958008453,20.5851604579576,-0.00757968911940682,0.877184826039004,1,-0.0890871535811077,0.0722108190988348,0.469370324142426,0.0703288191905074,0.150695457280437,0.604155319952256,-0.0175469101782979,0.716251376347696,1,-0.146587850344404,0.00436502249662594,0.0201411444133654,0.0699331047900654,0.147635417472797,0.546552341419701,-0.0470078968988278,0.330535829440558,0.797986730570254,0.0125702181029531,0.816175296824059,1
"P48836",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.415893609547,18.4408458783935,18.2975206203454,18.5727219971056,18.6086853246318,NA,18.453533730547,18.5210712444741,18.9284872171697,-0.124056211558841,0.17753680523922,0.525579255114126,0.0149096557606917,0.86868038075069,1,0.120565633202033,0.193387147774852,0.68135239274163,-0.125604658695712,0.186307059395793,0.632970201218054,0.120825116143715,0.188647653419018,0.396000257050876,0.0927200590931591,0.313478809512988,0.770529214710786,-0.0911077217062998,0.317595292707236,0.782496905436597,-0.125900219655804,0.192687602529091,0.387967414957675
"P15891",11,10,12,11,11,9,10,13,10,13,12,9,12,11,12,11,9,9,15,10,13,13,9,10,11,11,12,19.3722421010117,19.2613641676774,19.3920405762508,19.3791870621991,19.3995649823284,19.4622419024393,19.4580870726132,19.2695746640015,NA,-0.00554079370969624,0.912822894336647,1,0.0349140816609856,0.490133025683174,1,0.120505360774907,0.0170268407824399,0.172882515366907,0.0463213259427271,0.359566720290206,0.880437056991519,-0.0554380173664188,0.281555866091293,0.524455496469232,0.0970234150872117,0.0577372222052315,0.326545570082582,0.0350408963918382,0.488398566093611,0.971429539179292,0.00796021578411343,0.877457146016513,1
"P32589",19,18,20,19,18,16,17,18,21,18,19,18,18,17,18,15,17,22,18,18,18,18,21,19,17,19,17,20.5337142661365,20.3220086897377,20.3735394641487,20.3506620048124,20.3502064648416,20.6986767932242,20.3974443689262,20.3322611820655,20.5247446733758,0.0171242447813594,0.664202443376718,1,-0.0250477113830594,0.530055123914518,1,0.0144484819338039,0.715123073390509,1,-0.00968201731893365,0.808553732235617,1,-0.0539020977662259,0.184452227413735,0.388118228516401,0.0104662685491674,0.791772062752489,1,-0.0382163849353759,0.337741029131063,0.800867483185689,0.0483916082639388,0.238451346794841,0.460493138541436
"P00890",14,15,14,17,16,15,15,16,15,16,15,14,16,14,14,14,13,13,16,14,15,15,17,14,13,15,18,21.4276766629521,21.333449847264,21.3442620290312,21.3623096713995,NA,21.4441175942666,21.4687704887071,21.3433693106927,21.405105987272,-0.00243687465555295,0.951971464900956,1,-0.0531454084770942,0.190084647869502,0.789393768978993,0.0367466310547495,0.355758331127535,0.886005002704552,-0.0183718905159486,0.648850262597156,1,-0.219562593780716,1.55279433522407e-07,2.35248341786447e-06,0.0528835885080104,0.181471664136575,0.59496369800024,-0.00498042961210838,0.900806225956609,1,-0.0798489900010046,0.0578338945160621,0.146295316268799
"P06738",12,14,13,19,16,17,12,13,12,10,11,11,13,18,16,15,14,13,17,16,13,15,11,9,15,14,13,19.8600554230525,19.6401512986939,19.7359902861732,19.7309694507674,NA,20.0159095092226,19.9046838209573,19.7027497863414,19.8077578806983,0.0410582225680501,0.354531924712179,0.802355131655034,-0.0706345650818665,0.110143606245043,0.582724072378362,0.0810898657695674,0.064156876902903,0.393496637319083,0.0169131644289754,0.699952959259965,1,-0.185532461753951,6.60189997972323e-05,0.000612359906282492,0.0650615353688541,0.141557328243646,0.534968736320777,0.0979126592752168,0.0279806186154116,0.171416700020525,0.0614268142846117,0.183362639582491,0.374226478056992
"P38788",14,14,15,14,14,14,17,14,15,13,11,13,13,11,14,16,14,14,14,14,14,14,14,14,11,10,15,NA,21.0182036335176,21.0231971977227,21.0204281685378,21.1252632650886,21.2564017134534,21.141061968725,21.0185369258844,21.1476970458076,-0.0277219062815211,0.376586252626057,0.821340390461051,-0.0176674828205361,0.573948967316218,1,0.0466295868091738,0.134825690205953,0.576168286706248,-0.000755014091808383,0.980503614903567,1,-0.108037119539697,0.000664457789749262,0.00422372119497958,0.0589696899881526,0.0591849394114696,0.331362592877796,-0.00934099775116605,0.762445734966738,1,0.0353051959828528,0.289933150550983,0.532433474835956
"P29952",8,5,9,6,7,7,5,5,5,8,5,7,8,7,8,6,5,7,8,6,5,8,6,6,7,5,8,19.98632832356,19.7948781547997,NA,19.885579424633,19.8937023142403,20.110050876533,20.0196811007029,19.9150362042843,20.1163459213567,0.0418044155348914,0.352656606033131,0.802355131655034,-0.0374338850197564,0.405079113708879,0.981325014300661,0.0576094321416721,0.199679660896942,0.694654901731034,0.0649130984654954,0.144003362628578,0.547944998476538,-0.0337395508580867,0.457164118716332,0.727779656590447,0.108409993656571,0.0155866454736381,0.144255994332548,0.0554235756527785,0.219257070169177,0.65777121050753,0.0415976728044933,0.363818827978104,0.628992854791291
"P32599",9,8,7,11,5,6,8,9,11,10,9,10,9,10,10,9,9,8,9,10,11,7,11,10,13,8,9,19.8883367176262,19.7696257775435,19.8699778015503,NA,19.9053268421343,19.7831541669808,19.9170173482318,19.8049539318478,19.9790761126208,-0.00297686745988878,0.960002354027783,1,-0.0620548385520212,0.30893502589922,0.878533979900907,0.0867468008460149,0.140649577655787,0.589172654788526,0.0124618637944026,0.83188213889658,1,-0.13368325855767,0.0262248388696454,0.0873200678846436,0.0579082219898773,0.326864694996979,0.777846774121175,-0.034151480532486,0.561565821238625,1,-0.179863420024488,0.00518102262207824,0.0200541306664925
"P16861",22,23,21,25,23,23,23,23,20,22,20,19,26,23,24,22,21,21,20,22,22,25,23,23,25,22,25,20.7460958471703,20.5958641407917,20.6863126460414,20.6334919948028,20.7122147998728,20.7799652343429,20.780351566417,20.6372909424865,20.8325137780146,-0.00634933109490136,0.858857149553563,1,-0.0136657342940935,0.702626332307847,1,0.0344938363189105,0.331622505760469,0.854708530532788,0.0058167143513232,0.869686977233589,1,-0.0773355898991458,0.0322236306175766,0.104239431428388,0.0572394743862177,0.107606016274424,0.476091008589769,0.0087806811118688,0.806458514425849,1,-0.0126217416035513,0.730941976095362,1
"P39533",5,6,5,5,3,NA,NA,NA,4,NA,6,NA,4,3,5,NA,NA,3,4,6,2,5,2,4,3,4,NA,18.3928216554269,18.3486036441164,NA,18.4574089583678,18.5162572639143,18.1785630632879,18.3758398693449,18.4862735757518,NA,5.67668337538299e-18,0.999999998384522,1,-1.74013755333842e-18,0.999999999489549,1,1.52989032200699e-17,0.999999995512225,1,-5.62052451278128e-18,0.999999998400504,1,-2.48670528554411e-17,0.999999992705508,1,3.58440363145301e-17,0.999999989485523,1,-9.82329986523332e-18,0.999999997118437,1,-1.58914904541033e-17,0.99999999547758,1
"P22803",4,5,5,5,3,3,4,3,6,3,6,6,5,4,5,3,3,3,5,6,4,3,5,4,7,4,6,22.4609150016147,22.4762217635794,22.2644985253862,22.5276090779037,22.4619877105724,22.644298528673,22.6067699711342,NA,22.5620326372849,-0.0820894599844163,0.18318315856677,0.535228968190205,-0.0817987140023282,0.186060667286285,0.780254411200551,0.0593954082402849,0.332764521671302,0.854708530532788,-0.0925111084158432,0.135220232129029,0.530252263981958,-0.120131375889988,0.0531866205498963,0.151556859184501,0.0495668732520148,0.417023741729171,0.848072945624121,-0.0705428012208211,0.249753384912772,0.689503209881886,-0.0823893278626321,0.207043552358146,0.411338738977025
"P49089",5,7,7,8,8,7,7,5,5,7,8,7,7,8,7,5,4,6,8,6,6,8,7,7,5,6,6,20.3231549763218,20.1514038971377,20.210873943334,20.1116613771497,20.1237529453216,20.3969967677335,20.3002165338794,20.0520396577553,20.2506652189336,0.0322203650164522,0.494874793169487,0.928528069952733,-0.0514444359114503,0.28660783608474,0.861015583447657,0.0273865116954055,0.561502555752414,1,0.0273734747237956,0.559414092916046,1,-0.0676787942427576,0.153408952836173,0.330762501435745,0.0149726342448987,0.751538208223727,1,0.0327903287490672,0.492306514849252,0.971429539179292,0.00636447962750181,0.897012065167412,1
"Q12443",2,3,3,2,NA,4,1,2,1,3,NA,3,2,3,3,2,2,3,3,3,3,NA,3,3,2,2,3,19.8341857247069,19.8826603321677,19.7873382368631,20.0111193513782,19.9955850545092,19.5968535923412,19.9462128683599,NA,20.0535084602303,-0.206797272561421,0.00165862399774647,0.0158275077231764,-0.0623230398307627,0.315356714243415,0.888466284710549,0.156843695644272,0.0115153420948578,0.135940856678257,-0.141884562353433,0.0243615494777118,0.170911495554572,-0.148902343403065,0.0161063907144366,0.0595824618095317,0.0905316997519154,0.143501558171603,0.537292269622818,-0.0649258969334151,0.281965402353323,0.736883478411172,-0.520258514381313,2.20438684702283e-11,5.20931418059606e-10
"P32316",11,11,9,10,12,8,10,8,11,9,11,11,8,9,10,14,9,8,12,9,12,9,11,10,14,9,7,19.5993129742069,19.7408040161734,19.69025297027,NA,19.8397160112148,19.6311476485052,19.6791828202788,19.7245243749181,19.8893513061271,-0.297433157349287,4.76058113406712e-08,1.22006893635949e-06,-0.0578432494187503,0.267810887777754,0.834563001354975,-0.00583669093180412,0.910006328543558,1,-0.177377982880183,0.000853347935428756,0.0129584346571727,-0.0735664892569212,0.155433322488419,0.33286717002405,0.0406182423417814,0.434189681503412,0.860185065351859,-0.17680356845503,0.000981794790823522,0.0134543675503169,-0.367740802570112,1.02787747083616e-10,2.25130236295334e-09
"P32915",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,18.5972167216317,18.6694145540084,NA,18.709157385788,19.1083948490981,18.5998374231639,18.8006304250772,18.8422017775369,19.2023200849877,-0.169478044774414,0.114533609475478,0.393627002680089,0.237841942162077,0.0308422839359427,0.275705543073854,0.0635807002739987,0.544037580486203,1,-0.00806183662821937,0.938425414320363,1,0.146767782424835,0.200618751948638,0.408884406998457,0.183904899987666,0.0883349627523112,0.433080060628899,0.00225777326019646,0.982738721227688,1,-0.228438770400111,0.0432546114034254,0.115131277541464
"P28240",14,12,11,10,15,11,13,14,13,14,12,11,12,13,13,9,13,10,14,14,16,13,14,12,16,15,16,20.9297949167694,20.6654457990607,NA,20.6958483858824,20.7646051877844,20.9789972250258,20.8767590129495,20.6463464524413,20.8436610660242,7.35326414174868e-20,0.999999999025502,1,-4.19174277018776e-20,0.999999999452369,1,3.28447934373009e-20,0.999999999570898,1,8.30031474247256e-21,0.999999999892384,1,-3.1051441734541e-20,0.999999999594328,1,-2.24771966981524e-20,0.999999999704195,1,2.75009721055396e-20,0.999999999638081,1,5.71648375732756e-20,0.999999999242418,1
"P32527",6,8,6,8,9,6,6,10,6,8,9,7,6,7,6,8,6,7,5,5,8,6,7,9,13,8,11,20.2113767244249,20.3211681033667,20.1564832231526,20.3833076183868,20.4423178484566,20.089520465727,20.2177733395793,20.3675076722092,20.4672315670983,-0.158566600237746,0.023133129655958,0.1265269347646,-0.0112902515473389,0.869979436090129,1,0.0815064505642499,0.236963530674516,0.750522123286185,-0.144050187485319,0.038231017351244,0.231980677850643,-0.153771141192751,0.0279685719452911,0.0927862478039038,0.062210254473689,0.367526184123821,0.797697291116779,-0.142063641778532,0.040008685291685,0.219559858308027,-0.305884966926282,2.76288199983226e-05,0.0002318755173691
"P38708",6,7,5,4,5,6,5,4,5,8,7,4,8,6,6,3,5,5,6,5,5,7,7,5,9,7,6,NA,19.9514833329799,19.9802507729986,20.0413153804627,20.0767656383349,20.0168413003909,20.0235700122468,20.0321993078616,20.0607964572923,-0.089681199642959,0.0428037120903355,0.198937459818813,-0.0453285820031935,0.316557896835281,0.889097796666994,0.08318932051615,0.0598234547149293,0.375031174730143,-0.0821452362542722,0.0622748137644847,0.327033817312908,-0.22107575892222,1.18851932290288e-06,1.50050564516488e-05,0.0922810446320248,0.0365594591243592,0.25704984051003,-0.0997106341644128,0.0252856915991203,0.1591407163581,-0.273722985437356,6.29331507675008e-09,1.15334631406563e-07
"P54115",15,13,15,14,16,16,14,15,12,14,15,15,17,14,16,14,16,16,15,14,16,15,16,19,19,19,14,20.1690041675468,20.1225785729585,20.0535992578786,19.9773897222801,NA,20.2504509928372,20.2057308624652,20.0376533148544,20.4635090723603,1.21532298760458e-20,0.999999999836404,1,-2.29578431445109e-20,0.999999999689211,1,-5.96005163516892e-20,0.999999999193166,1,-4.35784419679107e-20,0.999999999420323,1,2.91874430101307e-20,0.999999999611751,1,-1.34576844581191e-21,0.999999999981782,1,-1.14488653331328e-20,0.999999999847708,1,1.75420513758763e-20,0.999999999763865,1
"P04807",19,18,17,19,20,21,19,18,19,16,17,21,22,20,19,18,20,16,17,17,18,18,18,19,20,21,22,21.7123742820446,21.5034109826481,21.6111552866524,21.5126012079193,NA,21.866218150973,21.6804703899518,21.4778624392129,21.4987578777539,0.0436565112944468,0.154825704113835,0.477246242577698,-0.10829219683057,0.000444382717395704,0.0089864060628909,0.0259300102850863,0.385101282622667,0.892502709722679,0.0399501893352676,0.189833802698374,0.638527338099261,-0.326303028159299,1.75706420409414e-22,6.94422331096335e-21,0.0102174223165694,0.732989976485091,1,-0.000362745810831733,0.990490208262216,1,0.0445021758821111,0.158997923790098,0.333598447578291
